ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_b2UG69u69U5dKCZ,Default Response Set,Anonymous,,,,0,10/11/2016 10:47,10/11/2016 10:50,1,1,1,1,1,0,0,44.618,0,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,,1,1,1,52,6,2,20,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_247LaG2YSm8YJWN,Default Response Set,Anonymous,,,,0,10/11/2016 10:47,10/11/2016 10:50,1,1,1,1,,,,,,,,,,,1,0,0,41.055,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,80,10,2,23,2,1,,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_26lSfB4mZNmQzGz,Default Response Set,Anonymous,,,,0,10/11/2016 10:47,10/11/2016 10:50,1,1,1,1,,,,,,1,0,0,63.42,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,100,10,2,29,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_VXcbTxVTgpIS7rX,Default Response Set,Anonymous,,,,0,10/11/2016 10:51,10/11/2016 10:52,1,1,1,1,,,,,,,,,,,1,0,0,6.319,0,,,,,1,2,1,,,1,1,,,1,1,,,1,1,,68,4,1,26,2,,1,1,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3iwLKXYEt1BECmP,Default Response Set,Anonymous,,,,0,10/11/2016 10:49,10/11/2016 10:53,1,1,1,1,1,0,0,119.627,0,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,1,91,6,2,40,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_3fOx8e7QhZr5v9X,Default Response Set,Anonymous,,,,0,10/11/2016 10:50,10/11/2016 10:53,1,1,1,1,,,,,,1,0,0,76.155,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,9,2,39,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_OwI2ZMoglgOjyoN,Default Response Set,Anonymous,,,,0,10/11/2016 10:51,10/11/2016 10:54,1,1,1,1,1,0,0,49.654,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,3,9,2,25,,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_eeToTJzu0JB3YIx,Default Response Set,Anonymous,,,,0,10/11/2016 10:50,10/11/2016 10:54,1,1,1,1,,,,,,,,,,,1,0,0,75.885,0,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,4,2,44,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2zIUkZIwhc71IJu,Default Response Set,Anonymous,,,,0,10/11/2016 10:47,10/11/2016 10:54,1,1,1,1,1,3.73,122.111,123.232,85,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,1,1,1,1,50,7,1,25,2,,,,,,1,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2f3b90Yl2bkj00E,Default Response Set,Anonymous,,,,0,10/11/2016 10:54,10/11/2016 10:56,1,1,1,1,,,,,,1,49.73,49.73,50.586,1,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,99,8,2,29,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2WGsgMtRio3iRFU,Default Response Set,Anonymous,,,,0,10/11/2016 10:53,10/11/2016 10:57,1,1,1,1,,,,,,1,0,0,67.542,0,,,,,,,,,,1,1,1,,,1,1,,1,,1,,1,1,1,1,83,9,1,27,2,,,,,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_XsPri2KIKjUMm7D,Default Response Set,Anonymous,,,,0,10/11/2016 10:56,10/11/2016 10:58,1,1,1,1,,,,,,,,,,,1,0,0,29.227,0,2,2,,,,,,,,1,1,,1,,1,1,1,1,1,1,80,7,1,31,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_bxRgXRmPDAiBK7L,Default Response Set,Anonymous,,,,0,10/11/2016 10:54,10/11/2016 11:00,1,1,1,1,1,0,0,89.517,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,,1,1,91,9,1,21,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_10N7nSu1BHKbJhG,Default Response Set,Anonymous,,,,0,10/11/2016 10:58,10/11/2016 11:02,1,1,1,1,1,18.718,20.469,22.26,3,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,1,,74,6,1,26,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_279Z3GWhOo3GQTI,Default Response Set,Anonymous,,,,0,10/11/2016 10:57,10/11/2016 11:02,1,1,1,1,,,,,,,,,,,1,0,0,46.514,0,,,,,2,1,,1,,1,1,,1,,1,1,1,1,1,1,,9,1,26,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1LM38vtbZZysvlQ,Default Response Set,Anonymous,,,,0,10/11/2016 11:01,10/11/2016 11:02,1,1,1,1,,,,,,1,0,0,0.933,0,,,,,,2,1,1,,,,,,1,,,1,1,,1,,1,,,1,56,5,1,27,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_27IgDwN74OMMcgZ,Default Response Set,Anonymous,,,,0,10/11/2016 11:01,10/11/2016 11:03,1,1,1,1,,,,,,1,0,0,1.506,0,,,,,,,,,,1,2,1,,1,1,1,1,1,1,1,,1,1,1,,41,7,2,42,1,,,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3qEUpL2pV9rwQDF,Default Response Set,Anonymous,,,,0,10/11/2016 10:56,10/11/2016 11:03,1,1,1,1,,,,,,,,,,,1,4.223,101.538,107.948,3,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,,9,2,70,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1pngIV2x5JS1T4k,Default Response Set,Anonymous,,,,0,10/11/2016 11:01,10/11/2016 11:04,1,1,1,1,1,4.961,4.961,5.229,1,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,,1,,30,10,1,24,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1kZWpmfl0U9psRs,Default Response Set,Anonymous,,,,0,10/11/2016 11:01,10/11/2016 11:04,1,1,1,1,,,,,,,,,,,1,0,0,47.656,0,2,2,1,,,,,,,1,1,,1,1,1,,1,1,1,1,99,10,2,34,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3hcEOpX6g3Sv9Oo,Default Response Set,Anonymous,,,,0,10/11/2016 11:00,10/11/2016 11:04,1,1,1,1,1,0,0,77.451,0,,,,,,,,,,,,,,,1,1,1,,1,,1,,1,,1,,,1,1,,80,9,2,37,2,,,,1,,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_YQaaNoW31jcDyVj,Default Response Set,Anonymous,,,,0,10/11/2016 11:02,10/11/2016 11:06,1,1,1,1,1,0,0,103.025,0,,,,,,,,,,,,,,,1,2,,1,1,,1,,1,,1,,,1,1,1,95,6,2,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_Zkmmx8G4L1vjxEB,Default Response Set,Anonymous,,,,0,10/11/2016 11:09,10/11/2016 11:11,1,1,1,1,,,,,,,,,,,1,0,0,53.729,0,,,,,2,2,,1,,1,1,,1,1,1,,1,1,1,1,99,10,2,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_28ImaiJDRXGdvs8,Default Response Set,Anonymous,,,,0,10/11/2016 11:08,10/11/2016 11:12,1,1,1,1,,,,,,1,0,0,79.241,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,85,10,2,64,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_T7qM3pMuWxq545P,Default Response Set,Anonymous,,,,0,10/11/2016 11:09,10/11/2016 11:14,1,1,1,1,,,,,,1,60.453,68.075,127.083,2,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,1,1,1,90,10,2,32,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2CJSCT6SKzW1IrY,Default Response Set,Anonymous,,,,0,10/11/2016 11:12,10/11/2016 11:15,1,1,1,1,,,,,,1,0,0,68.294,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,100,10,1,46,2,,,,,,1,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_1jWbBJmkq7tww7g,Default Response Set,Anonymous,,,,0,10/11/2016 11:12,10/11/2016 11:15,1,1,1,1,,,,,,,,,,,1,33.493,33.493,59.085,1,2,2,1,,,,,,,1,1,,1,1,1,,1,1,1,1,100,9,2,27,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3lzB6FEMAh8tTgj,Default Response Set,Anonymous,,,,0,10/11/2016 11:11,10/11/2016 11:16,1,1,1,1,,,,,,,,,,,1,26.994,28.514,60.173,2,2,1,,1,,,,,,1,1,,,1,1,,1,1,1,1,91,9,2,52,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2zpuXicAkPCj4Af,Default Response Set,Anonymous,,,,0,10/11/2016 11:13,10/11/2016 11:16,1,1,1,1,,,,,,1,2.32,11.76,56.376,3,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,90,9,1,37,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_e2kWJBakLdyKjtL,Default Response Set,Anonymous,,,,0,10/11/2016 11:15,10/11/2016 11:18,1,1,1,1,1,0,0,33.49,0,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,,1,,20,10,2,26,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_VR3i5uDV3miyNB7,Default Response Set,Anonymous,,,,0,10/11/2016 11:16,10/11/2016 11:18,1,1,1,1,,,,,,1,0,0,33.847,0,,,,,,2,2,1,,,,,,,1,1,,,1,1,,,1,1,,45,5,2,24,2,,,,,,,1,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3LXPg2Nb2kxft0e,Default Response Set,Anonymous,,,,0,10/11/2016 11:15,10/11/2016 11:19,1,1,1,1,,,,,,,,,,,1,0,0,81.049,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,95,10,2,38,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_OxliN5u01O8Ljgt,Default Response Set,Anonymous,,,,0,10/11/2016 11:12,10/11/2016 11:19,1,1,1,1,1,0,0,77.47,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,,,4,1,25,,,,,,,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_1QFpCYGSEmZJS1S,Default Response Set,Anonymous,,,,0,10/11/2016 11:16,10/11/2016 11:19,1,1,1,1,,,,,,1,0,0,44.366,0,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,1,1,1,1,68,8,2,33,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_pgdkw2qDXabpEfD,Default Response Set,Anonymous,,,,0,10/11/2016 11:17,10/11/2016 11:20,1,1,1,1,1,0,0,53.49,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,1,1,1,,1,,1,100,6,1,21,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_1Os0oAicjW6Mu7V,Default Response Set,Anonymous,,,,0,10/11/2016 11:18,10/11/2016 11:21,1,1,1,1,,,,,,,,,,,1,0,0,81.015,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,91,10,1,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3fcKaiTjDRcQFBD,Default Response Set,Anonymous,,,,0,10/11/2016 11:20,10/11/2016 11:24,1,1,1,1,1,0,0,71.418,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,70,7,2,62,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3PpB0MoYlYa9FFp,Default Response Set,Anonymous,,,,0,10/11/2016 11:22,10/11/2016 11:26,1,1,1,1,,,,,,,,,,,1,0,0,72.355,0,,,,,2,1,,1,,1,1,,1,,1,,1,,1,,100,10,1,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_2YhsyM35YJaQ120,Default Response Set,Anonymous,,,,0,10/11/2016 11:21,10/11/2016 11:26,1,1,1,1,,,,,,1,3.134,15.679,17.776,3,,,,,,1,2,,1,,,,,1,,1,,1,,1,,1,,1,,90,10,2,31,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_3HuGjPAK3P0HKCh,Default Response Set,Anonymous,,,,0,10/11/2016 11:20,10/11/2016 11:28,1,1,1,1,1,0,0,320.372,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,81,,2,31,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2dmO5OrOPKAH0Ar,Default Response Set,Anonymous,,,,0,10/11/2016 11:24,10/11/2016 11:28,1,1,1,1,,,,,,,,,,,1,0,0,91.717,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,100,9,1,61,2,,,,,,1,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3qPEL69cjVtuAMI,Default Response Set,Anonymous,,,,0,10/11/2016 11:22,10/11/2016 11:28,1,1,1,1,1,0,0,107.697,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,80,5,1,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3knbvujZijJ6bFT,Default Response Set,Anonymous,,,,0,10/11/2016 11:25,10/11/2016 11:29,1,1,1,1,1,26.307,38.498,100.307,4,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,92,9,2,27,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2BfmRpiLGbrsTkz,Default Response Set,Anonymous,,,,0,10/11/2016 11:26,10/11/2016 11:29,1,1,1,1,1,0,0,78.6,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,,51,4,2,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1QaAfWtcZSXPwmS,Default Response Set,Anonymous,,,,0,10/11/2016 11:27,10/11/2016 11:30,1,1,1,1,,,,,,1,0,0,67.715,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,75,9,2,36,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2azR7obQ9UNHIdC,Default Response Set,Anonymous,,,,0,10/11/2016 11:27,10/11/2016 11:30,1,1,1,1,,,,,,,,,,,1,0,0,62.682,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,90,10,2,29,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_29izXycbsWYalLH,Default Response Set,Anonymous,,,,0,10/11/2016 11:28,10/11/2016 11:32,1,1,1,1,,,,,,1,83.495,83.495,84.572,1,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,50,10,1,23,2,,,,1,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_4O2Chb1lGKASxgt,Default Response Set,Anonymous,,,,0,10/11/2016 11:29,10/11/2016 11:36,1,1,1,1,1,7.016,147.996,148.33,3,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,81,6,1,31,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_6sXhnC01oC7w7oR,Default Response Set,Anonymous,,,,0,10/11/2016 11:31,10/11/2016 11:36,1,1,1,1,,,,,,,,,,,1,0,0,127.563,0,2,2,,1,,,,,,1,1,,1,1,1,,1,,1,,100,9,2,47,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_3PBMVezPbYuKuVA,Default Response Set,Anonymous,,,,0,10/11/2016 11:32,10/11/2016 11:37,1,1,1,1,1,118.267,125.352,130.774,2,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,,70,6,1,28,2,,,,,,1,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_1LioCiK9TumCA2n,Default Response Set,Anonymous,,,,0,10/11/2016 11:38,10/11/2016 11:40,1,1,1,1,,,,,,1,3.319,3.319,10.988,1,,,,,,2,1,1,1,,,,,1,,1,,1,,,1,1,,1,,,8,2,18,1,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_3DklgaxDdtihISS,Default Response Set,Anonymous,,,,0,10/11/2016 11:40,10/11/2016 11:43,1,1,1,1,1,0,0,47.099,0,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,1,,,1,1,,80,6,2,25,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_31g7UULctEffPAs,Default Response Set,Anonymous,,,,0,10/11/2016 11:41,10/11/2016 11:44,1,1,1,1,,,,,,,,,,,1,11.631,33.606,34.807,6,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,88,9,2,29,2,1,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_Z2JoDNggsvBPRzH,Default Response Set,Anonymous,,,,0,10/11/2016 11:42,10/11/2016 11:46,1,1,1,1,,,,,,,,,,,1,0,0,70.112,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,4,1,74,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3eqAmUDCm424YeR,Default Response Set,Anonymous,,,,0,10/11/2016 11:43,10/11/2016 11:46,1,1,1,1,1,0,0,65.675,0,,,,,,,,,,,,1,,1,,,,,1,,1,,1,,1,,,1,1,1,99,4,2,31,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_3066lLDiDDdJLTq,Default Response Set,Anonymous,,,,0,10/11/2016 11:42,10/11/2016 11:47,1,1,1,1,,,,,,1,0,0,99.046,0,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,99,9,2,40,2,,,,1,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1l4d900RA0XJzQx,Default Response Set,Anonymous,,,,0,10/11/2016 11:45,10/11/2016 11:47,1,1,1,1,,,,,,,,,,,1,18.669,18.989,46.244,2,,,,,1,1,,1,,1,1,,,,,1,1,1,1,1,100,7,1,24,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_V2NfRhHBW0EsAh3,Default Response Set,Anonymous,,,,0,10/11/2016 11:47,10/11/2016 11:49,1,1,1,1,1,0,0,48.86,0,,,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,1,,1,31,8,1,32,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_urBfsRssfy26HOp,Default Response Set,Anonymous,,,,0,10/11/2016 11:49,10/11/2016 11:52,1,1,1,1,,,,,,,,,,,1,0,0,54.254,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,,99,9,1,34,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2s4a5xsNj7JQPZL,Default Response Set,Anonymous,,,,0,10/11/2016 11:48,10/11/2016 11:52,1,1,1,1,,,,,,1,0,0,75.021,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,100,9,2,57,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_3efUkb7vXunkkKw,Default Response Set,Anonymous,,,,0,10/11/2016 11:50,10/11/2016 11:53,1,1,1,1,1,0,0,76.061,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,99,6,2,23,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2By412cwQ03aQcX,Default Response Set,Anonymous,,,,0,10/11/2016 11:48,10/11/2016 11:54,1,1,1,1,,,,,,1,0,0,118.399,0,,,,,,,,,,1,2,1,1,1,,1,,1,,1,,1,,1,,91,9,1,30,2,,,,1,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_pgj8AWyctxxfVE5,Default Response Set,Anonymous,,,,0,10/11/2016 11:53,10/11/2016 11:57,1,1,1,1,,,,,,1,0,0,74.663,0,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,75,7,1,30,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2YlgmfbHa0LhQf2,Default Response Set,Anonymous,,,,0,10/11/2016 11:56,10/11/2016 11:57,1,1,1,1,1,0,0,15.246,0,,,,,,,,,,,1,2,1,,,,,,1,,,1,1,,,1,1,,,1,44,7,1,52,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_SIbXvZOSqmrfvbP,Default Response Set,Anonymous,,,,0,10/11/2016 11:52,10/11/2016 11:59,1,1,1,1,,,,,,,,,,,1,0,0,84.796,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,,10,1,56,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_1JPCnTbXvxrudRz,Default Response Set,Anonymous,,,,0,10/11/2016 11:58,10/11/2016 12:00,1,1,1,1,,,,,,1,0,0,40.431,0,,,,,,,,,,1,1,,,1,,1,,1,,1,,1,1,1,1,71,10,2,29,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_5u1e6buesPeh8pH,Default Response Set,Anonymous,,,,0,10/11/2016 11:59,10/11/2016 12:02,1,1,1,1,,,,,,,,,,,1,0,0,55.069,0,1,1,,1,,,,,1,1,1,,1,1,1,,1,1,1,1,85,9,2,43,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_29aCeaiuEse4OjF,Default Response Set,Anonymous,,,,0,10/11/2016 12:00,10/11/2016 12:05,1,1,1,1,1,2.826,3.194,10.034,2,,,,,,,,,,,,,,,2,1,1,1,1,,1,,1,,1,,1,,1,,45,9,1,35,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_1Iv0nwcQXh7J1VM,Default Response Set,Anonymous,,,,0,10/11/2016 12:00,10/11/2016 12:05,1,1,1,1,,,,,,1,0,0,74.323,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,,1,,,7,2,40,1,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_sNm4Xae06bVfS9j,Default Response Set,Anonymous,,,,0,10/11/2016 12:04,10/11/2016 12:06,1,1,1,1,,,,,,1,0,0,31.471,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,79,9,1,25,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1dov0mRkXpGJ5Bi,Default Response Set,Anonymous,,,,0,10/11/2016 12:07,10/11/2016 12:09,1,1,1,1,1,0,0,53.495,0,,,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,1,1,,71,6,1,31,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_2thawNYyYQjNYWQ,Default Response Set,Anonymous,,,,0,10/11/2016 12:08,10/11/2016 12:11,1,1,1,1,1,0,0,52.374,0,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,1,1,,,1,1,1,91,9,1,19,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_24qJvKAFuc5tGgx,Default Response Set,Anonymous,,,,0,10/11/2016 12:07,10/11/2016 12:12,1,1,1,1,,,,,,,,,,,1,0,0,103.021,0,1,2,1,,,,,,,1,1,,1,1,1,,1,1,1,1,79,10,1,42,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2wGr9oKUKAoJljV,Default Response Set,Anonymous,,,,0,10/11/2016 12:04,10/11/2016 12:12,1,1,1,1,,,,,,,,,,,1,0,0,153.833,0,1,2,,1,,,,,,1,1,,1,1,1,,1,,1,,,5,2,,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3PQT5y58rjfNLZT,Default Response Set,Anonymous,,,,0,10/11/2016 12:11,10/11/2016 12:14,1,1,1,1,,,,,,1,18.88,18.88,58.887,1,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,1,1,1,100,10,1,18,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3HREmHAt6NBeMUm,Default Response Set,Anonymous,,,,0,10/11/2016 12:14,10/11/2016 12:18,1,1,1,1,1,0.767,97.317,136.449,9,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,79,5,1,21,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_3RyHKzkzTl8iteW,Default Response Set,Anonymous,,,,0,10/11/2016 12:17,10/11/2016 12:21,1,1,1,1,,,,,,,,,,,1,0,0,72.806,0,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,9,1,24,2,,1,,,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
